gbifID,scientificName,species,vernacularName,kingdom,phylum,class,order,family,genus,taxonRank,taxonKey,speciesKey,iucnRedListCategory,iucnRedListStatus,eventDate,year,month,day,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,elevation,locality,municipality,district,basisOfRecord,individualCount,establishmentMeans,recordedBy,identifiedBy,institutionCode,collectionCode,catalogNumber,datasetKey,license,issue,directive,annex
6329020678,"Podarcis muralis muralis (Laurenti, 1768)",Podarcis muralis,Common Wall Lizard,Animalia,Chordata,Squamata,,Lacertidae,Podarcis,SUBSPECIES,7061790,2469188,LC,Least Concern,1972-04-22,1972,4,22,42.633333,21.166667,,,Environ de Pristina,Prishtinë / Priština,Prishtinë / Priština,PRESERVED_SPECIMEN,,,Eugen Kramer;J. Kretz;U. Regenass,,MHNG,MHNG-HERP,MHNG-HERP-2006.035,82a65706-f762-11e1-a439-00145eb45e9a,CC_BY_4_0,GEODETIC_DATUM_ASSUMED_WGS84;TAXON_ID_NOT_FOUND,Habitats,IV
6329018572,"Podarcis muralis muralis (Laurenti, 1768)",Podarcis muralis,Common Wall Lizard,Animalia,Chordata,Squamata,,Lacertidae,Podarcis,SUBSPECIES,7061790,2469188,LC,Least Concern,1972-04-22,1972,4,22,42.633333,21.166667,,,Environ de Pristina,Prishtinë / Priština,Prishtinë / Priština,PRESERVED_SPECIMEN,,,Eugen Kramer;J. Kretz;U. Regenass,,MHNG,MHNG-HERP,MHNG-HERP-2006.034,82a65706-f762-11e1-a439-00145eb45e9a,CC_BY_4_0,GEODETIC_DATUM_ASSUMED_WGS84;TAXON_ID_NOT_FOUND,Habitats,IV
6329016517,"Lacerta viridis viridis (Laurenti, 1768)",Lacerta viridis,Smaragdeidechse,Animalia,Chordata,Squamata,,Lacertidae,Lacerta,SUBSPECIES,7190778,6159273,LC,Least Concern,1972-04-22,1972,4,22,42.633333,21.166667,,,Environ de Pristina,Prishtinë / Priština,Prishtinë / Priština,PRESERVED_SPECIMEN,,,Eugen Kramer;J. Kretz;U. Regenass,,MHNG,MHNG-HERP,MHNG-HERP-2006.038,82a65706-f762-11e1-a439-00145eb45e9a,CC_BY_4_0,GEODETIC_DATUM_ASSUMED_WGS84;TAXON_ID_NOT_FOUND,Habitats,IV
6329013150,"Podarcis muralis muralis (Laurenti, 1768)",Podarcis muralis,Common Wall Lizard,Animalia,Chordata,Squamata,,Lacertidae,Podarcis,SUBSPECIES,7061790,2469188,LC,Least Concern,1972-04-22,1972,4,22,42.633333,21.166667,,,Environ de Pristina,Prishtinë / Priština,Prishtinë / Priština,PRESERVED_SPECIMEN,,,Eugen Kramer;J. Kretz;U. Regenass,,MHNG,MHNG-HERP,MHNG-HERP-2006.033,82a65706-f762-11e1-a439-00145eb45e9a,CC_BY_4_0,GEODETIC_DATUM_ASSUMED_WGS84;TAXON_ID_NOT_FOUND,Habitats,IV
6329008082,"Podarcis muralis muralis (Laurenti, 1768)",Podarcis muralis,Common Wall Lizard,Animalia,Chordata,Squamata,,Lacertidae,Podarcis,SUBSPECIES,7061790,2469188,LC,Least Concern,1972-04-22,1972,4,22,42.633333,21.166667,,,Environ de Pristina,Prishtinë / Priština,Prishtinë / Priština,PRESERVED_SPECIMEN,,,Eugen Kramer;J. Kretz;U. Regenass,,MHNG,MHNG-HERP,MHNG-HERP-2006.036,82a65706-f762-11e1-a439-00145eb45e9a,CC_BY_4_0,GEODETIC_DATUM_ASSUMED_WGS84;TAXON_ID_NOT_FOUND,Habitats,IV
6321173433,"Zamenis longissimus (Laurenti, 1768)",Zamenis longissimus,Aesculapian Snake,Animalia,Chordata,Squamata,,Colubridae,Zamenis,SPECIES,2458538,2458538,LC,Least Concern,2024-09-02T04:43,2024,9,2,42.203292,20.747458,6,,,Prizreni / Prizren,Prizren,HUMAN_OBSERVATION,,,Grayson Walker,Grayson Walker,iNaturalist,Observations,361084258,50c9509d-22c7-4a22-a47d-8c48425ef4a7,CC_BY_NC_4_0,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND,Habitats,IV
6320945396,"Morimus funereus Mulsant, 1862",Morimus funereus,Cerambice Funereo,Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,Morimus,SPECIES,1119288,1119288,VU,Vulnerable,2026-05-07T16:20:45,2026,5,7,42.200443,20.751442,4,,,Prizreni / Prizren,Prizren,HUMAN_OBSERVATION,,,Paulius Rupšas,TOUROULT Julien,iNaturalist,Observations,361384335,50c9509d-22c7-4a22-a47d-8c48425ef4a7,CC_BY_4_0,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND,Habitats,II
6320520827,"Morimus funereus Mulsant, 1862",Morimus funereus,Cerambice Funereo,Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,Morimus,SPECIES,1119288,1119288,VU,Vulnerable,2026-05-07T17:09:28,2026,5,7,42.207932,20.746845,4,,,Prizreni / Prizren,Prizren,HUMAN_OBSERVATION,,,Paulius Rupšas,Paulius Rupšas,iNaturalist,Observations,361377856,50c9509d-22c7-4a22-a47d-8c48425ef4a7,CC_BY_4_0,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND,Habitats,II
6320418353,"Vipera ammodytes (Linnaeus, 1758)",Vipera ammodytes,Nose-Horned Viper,Animalia,Chordata,Squamata,,Viperidae,Vipera,SPECIES,2444308,2444308,LC,Least Concern,2026-05-14,2026,5,14,42.157222,20.609792,3246,,,Prizreni / Prizren,Prizren,HUMAN_OBSERVATION,,,Marsel Mersinaj,Arseniy T,iNaturalist,Observations,361631447,50c9509d-22c7-4a22-a47d-8c48425ef4a7,CC_BY_NC_4_0,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND,Habitats,IV
6320110079,"Morimus funereus Mulsant, 1862",Morimus funereus,Cerambice Funereo,Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,Morimus,SPECIES,1119288,1119288,VU,Vulnerable,2026-05-07T16:27:56,2026,5,7,42.201988,20.752172,4,,,Prizreni / Prizren,Prizren,HUMAN_OBSERVATION,,,Paulius Rupšas,TOUROULT Julien,iNaturalist,Observations,361383229,50c9509d-22c7-4a22-a47d-8c48425ef4a7,CC_BY_4_0,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND,Habitats,II
6274254368,"Zamenis longissimus (Laurenti, 1768)",Zamenis longissimus,Aesculapian Snake,Animalia,Chordata,Squamata,,Colubridae,Zamenis,SPECIES,2458538,2458538,LC,Least Concern,2022-09-10,2022,9,10,42.676286,21.209639,213,,,Prishtinë / Priština,Prishtinë / Priština,HUMAN_OBSERVATION,,,Marsel Mersinaj,st10008,iNaturalist,Observations,359478833,50c9509d-22c7-4a22-a47d-8c48425ef4a7,CC_BY_NC_4_0,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND,Habitats,IV
6252733111,"Morimus funereus Mulsant, 1862",Morimus funereus,Cerambice Funereo,Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,Morimus,SPECIES,1119288,1119288,VU,Vulnerable,2026-04-26T17:24:32,2026,4,26,42.677292,21.203292,4,,,Prishtinë / Priština,Prishtinë / Priština,HUMAN_OBSERVATION,,,Lola Kytka,Lola Kytka,iNaturalist,Observations,355249436,50c9509d-22c7-4a22-a47d-8c48425ef4a7,CC_BY_NC_4_0,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND,Habitats,II
6252073936,"Morimus funereus Mulsant, 1862",Morimus funereus,Cerambice Funereo,Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,Morimus,SPECIES,1119288,1119288,VU,Vulnerable,2026-04-19T18:08:34,2026,4,19,42.202317,20.752475,20,,,Prizreni / Prizren,Prizren,HUMAN_OBSERVATION,,,robertosoriente,Tina Mitic,iNaturalist,Observations,356236123,50c9509d-22c7-4a22-a47d-8c48425ef4a7,CC_BY_NC_4_0,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND,Habitats,II
6195986317,"Canis familiaris Linnaeus, 1758",Canis lupus,Wolf,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,SPECIES,5219200,5219173,LC,Least Concern,2021-07-13T01:18:56,2021,7,13,42.658188,21.160289,65,,,Prishtinë / Priština,Prishtinë / Priština,HUMAN_OBSERVATION,,,dvillar7,dvillar7,iNaturalist,Observations,348566037,50c9509d-22c7-4a22-a47d-8c48425ef4a7,CC_BY_NC_4_0,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND,Habitats,II; IV; V
6191442699,"Ursus arctos Linnaeus, 1758",Ursus arctos,Brown Bear,Animalia,Chordata,Mammalia,Carnivora,Ursidae,Ursus,SPECIES,2433433,2433433,LC,Least Concern,,,,,42.98,20.76,,,,Zveçan / Zvečan,Mitrovicë / Kosovska Mitrovica,PRESERVED_SPECIMEN,,,D. Cirovic,,,,KOS-149,d8cd16ba-bb74-4420-821e-083f2bac17c2,CC_BY_4_0,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;TAXON_ID_NOT_FOUND;TAXON_CONCEPT_ID_NOT_FOUND,Habitats,II; IV
6184833455,"Ursus arctos Linnaeus, 1758",Ursus arctos,Brown Bear,Animalia,Chordata,Mammalia,Carnivora,Ursidae,Ursus,SPECIES,2433433,2433433,LC,Least Concern,2023-06-30T07:35,2023,6,30,42.187117,20.945286,,,,Shtërpcë / Štrpce,Ferizaj / Uroševac,HUMAN_OBSERVATION,,,loganw,loganw,iNaturalist,Observations,170595649,50c9509d-22c7-4a22-a47d-8c48425ef4a7,CC_BY_NC_4_0,COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND,Habitats,II; IV
6183552768,"Zamenis longissimus (Laurenti, 1768)",Zamenis longissimus,Aesculapian Snake,Animalia,Chordata,Squamata,,Colubridae,Zamenis,SPECIES,2458538,2458538,LC,Least Concern,2025-06-17,2025,6,17,42.232736,21.028969,9,,Štimlje,Shtërpcë / Štrpce,Ferizaj / Uroševac,HUMAN_OBSERVATION,1,,User 741140,,,,,8a863029-f435-446a-821e-275f4f641165,CC_BY_NC_4_0,,Habitats,IV
6179015251,"Pelophylax ridibundus (Pallas, 1771)",Pelophylax ridibundus,Marsh Frog,Animalia,Chordata,Amphibia,Anura,Ranidae,Pelophylax,SPECIES,2426661,2426661,LC,Least Concern,2023-08-31T10:10:32,2023,8,31,42.622142,21.35898,3,,,Prishtinë / Priština,Prishtinë / Priština,HUMAN_OBSERVATION,,,Jasper White,Александръ Тѣневскій,iNaturalist,Observations,181038486,50c9509d-22c7-4a22-a47d-8c48425ef4a7,CC_BY_NC_4_0,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND,Habitats,V
6178730334,"Lacerta viridis (Laurenti, 1768)",Lacerta viridis,Smaragdeidechse,Animalia,Chordata,Squamata,,Lacertidae,Lacerta,SPECIES,6159273,6159273,LC,Least Concern,2012-05-29T13:08,2012,5,29,42.134066,20.806951,,,,Prizreni / Prizren,Prizren,HUMAN_OBSERVATION,,,F. Bemmerlein-Lux,F. Bemmerlein-Lux,iNaturalist,Observations,337074908,50c9509d-22c7-4a22-a47d-8c48425ef4a7,CC_BY_4_0,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND,Habitats,IV
6176573697,Minuartia verna (L.) Hiern,Sabulina verna,Gruvearve,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Sabulina,SPECIES,3085588,8074997,NE,Not Evaluated,2023-07-08,2023,7,8,42.62511,20.06461,10,2175,"Montenegro, Plav Municipality, Starac. Plav: eroded grassland ca 1 km SE of Crni krš Mt. (2426 m); 2175 m s. m. Coordinates: 423730.4N & 200352.6E ± 10 m",Deçan / Dečani,Gjakovë / Đakovica,PRESERVED_SPECIMEN,,,"Szokala,Daniel et al. DS_2033",Daniel Szokala,BRNU,Herbarium BRNU,693020,54f946aa-2ca9-4a51-9ee5-011219e0381e,CC_BY_4_0,CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;SCIENTIFIC_NAME_ID_NOT_FOUND,Habitats,II
6171384679,"Pelophylax ridibundus (Pallas, 1771)",Pelophylax ridibundus,Marsh Frog,Animalia,Chordata,Amphibia,Anura,Ranidae,Pelophylax,SPECIES,2426661,2426661,LC,Least Concern,2023-07-01T13:44:58,2023,7,1,42.636183,21.258104,,,,Prishtinë / Priština,Prishtinë / Priština,HUMAN_OBSERVATION,,,Jakub Trojan,Александръ Тѣневскій,iNaturalist,Observations,170428710,50c9509d-22c7-4a22-a47d-8c48425ef4a7,CC_BY_NC_4_0,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND,Habitats,V
6171372651,"Vipera ammodytes (Linnaeus, 1758)",Vipera ammodytes,Nose-Horned Viper,Animalia,Chordata,Squamata,,Viperidae,Vipera,SPECIES,2444308,2444308,LC,Least Concern,2026-03-01T12:44:57,2026,3,1,42.661358,21.210937,,,,Prishtinë / Priština,Prishtinë / Priština,HUMAN_OBSERVATION,,,arianh,arianh,iNaturalist,Observations,340763056,50c9509d-22c7-4a22-a47d-8c48425ef4a7,CC_BY_NC_4_0,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND,Habitats,IV
6170868207,"Pelophylax ridibundus (Pallas, 1771)",Pelophylax ridibundus,Marsh Frog,Animalia,Chordata,Amphibia,Anura,Ranidae,Pelophylax,SPECIES,2426661,2426661,LC,Least Concern,2023-07-01T20:27,2023,7,1,42.220317,20.751086,10,,,Prizreni / Prizren,Prizren,HUMAN_OBSERVATION,,,Mirko Bliinn,Mirko Bliinn,iNaturalist,Observations,199274880,50c9509d-22c7-4a22-a47d-8c48425ef4a7,CC_BY_4_0,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND,Habitats,V
6169963996,"Euplagia quadripunctaria (Poda, 1761)",Euplagia quadripunctaria,Jersey Tiger,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Euplagia,SPECIES,4532532,4532532,NE,Not Evaluated,2026-02-26,2026,2,26,42.861103,21.054274,25,,Vucitrn,Vushtrri / Vucitrn,Mitrovicë / Kosovska Mitrovica,HUMAN_OBSERVATION,1,,User 1062993,,,,,8a863029-f435-446a-821e-275f4f641165,CC_BY_NC_4_0,,Habitats,II
6159336934,"Rupicapra rupicapra (Linnaeus, 1758)",Rupicapra rupicapra,Chamois,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Rupicapra,SPECIES,5220170,5220170,LC,Least Concern,2012-05-01T13:04,2012,5,1,42.145717,20.931761,,,,Prizreni / Prizren,Prizren,HUMAN_OBSERVATION,,,F. Bemmerlein-Lux,F. Bemmerlein-Lux,iNaturalist,Observations,338053976,50c9509d-22c7-4a22-a47d-8c48425ef4a7,CC_BY_4_0,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND,Habitats,V
6152021941,"Zamenis longissimus (Laurenti, 1768)",Zamenis longissimus,Aesculapian Snake,Animalia,Chordata,Squamata,,Colubridae,Zamenis,SPECIES,2458538,2458538,LC,Least Concern,2025-06-17,2025,6,17,42.232786,21.029451,,,Štimlje,Shtërpcë / Štrpce,Ferizaj / Uroševac,HUMAN_OBSERVATION,1,,User 741140,,,,,8a863029-f435-446a-821e-275f4f641165,CC_BY_NC_4_0,,Habitats,IV
6150904047,"Zamenis longissimus (Laurenti, 1768)",Zamenis longissimus,Aesculapian Snake,Animalia,Chordata,Squamata,,Colubridae,Zamenis,SPECIES,2458538,2458538,LC,Least Concern,2025-06-17,2025,6,17,42.232736,21.028969,9,,Štimlje,Shtërpcë / Štrpce,Ferizaj / Uroševac,HUMAN_OBSERVATION,1,,User 147315,,,,,8a863029-f435-446a-821e-275f4f641165,CC_BY_NC_4_0,,Habitats,IV
6150605960,"Zamenis longissimus (Laurenti, 1768)",Zamenis longissimus,Aesculapian Snake,Animalia,Chordata,Squamata,,Colubridae,Zamenis,SPECIES,2458538,2458538,LC,Least Concern,2025-06-17,2025,6,17,42.232786,21.029451,,,Štimlje,Shtërpcë / Štrpce,Ferizaj / Uroševac,HUMAN_OBSERVATION,1,,User 741140,,,,,8a863029-f435-446a-821e-275f4f641165,CC_BY_NC_4_0,,Habitats,IV
6147534990,"Bombina variegata (Linnaeus, 1758)",Bombina variegata,Yellow-Bellied Toad,Animalia,Chordata,Amphibia,Anura,Bombinatoridae,Bombina,SPECIES,2423435,2423435,LC,Least Concern,2012-06-03T14:00,2012,6,3,42.148622,20.900569,,,,Prizreni / Prizren,Prizren,HUMAN_OBSERVATION,,,F. Bemmerlein-Lux,F. Bemmerlein-Lux,iNaturalist,Observations,337190286,50c9509d-22c7-4a22-a47d-8c48425ef4a7,CC_BY_4_0,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND,Habitats,II; IV
6133614759,Dactylorhiza cordigera (Fr.) Soó,Dactylorhiza majalis,Orchide a Foglie Larghe,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Dactylorhiza,SPECIES,2810926,2810155,NE,Not Evaluated,2018-07-04T12:05:57,2018,7,4,42.183787,21.048785,8,,,Shtërpcë / Štrpce,Ferizaj / Uroševac,HUMAN_OBSERVATION,,,gentballabani,aroche,iNaturalist,Observations,14039530,50c9509d-22c7-4a22-a47d-8c48425ef4a7,CC_BY_NC_4_0,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND,Habitats,II
6133613533,Dactylorhiza cordigera (Fr.) Soó,Dactylorhiza majalis,Orchide a Foglie Larghe,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Dactylorhiza,SPECIES,2810926,2810155,NE,Not Evaluated,2020-07-12T16:10,2020,7,12,42.531808,20.1399,1598,,,Deçan / Dečani,Gjakovë / Đakovica,HUMAN_OBSERVATION,,,Arian,arethusa,iNaturalist,Observations,53612982,50c9509d-22c7-4a22-a47d-8c48425ef4a7,CC_BY_NC_4_0,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND,Habitats,II
6133303678,Dactylorhiza cordigera (Fr.) Soó,Dactylorhiza majalis,Orchide a Foglie Larghe,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Dactylorhiza,SPECIES,2810926,2810155,NE,Not Evaluated,2024-05-20T11:55,2024,5,20,42.153611,20.9575,,,,Prizreni / Prizren,Prizren,HUMAN_OBSERVATION,,,Bastien Alegot,L D2,iNaturalist,Observations,221055354,50c9509d-22c7-4a22-a47d-8c48425ef4a7,CC0_1_0,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND,Habitats,II
6133288807,Dactylorhiza cordigera subsp. bosniaca (Beck) Soó,Dactylorhiza majalis,Orchide a Foglie Larghe,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Dactylorhiza,SUBSPECIES,2810990,2810155,NE,Not Evaluated,2025-07-12T14:28:19,2025,7,12,42.590217,20.07882,6,,,Deçan / Dečani,Gjakovë / Đakovica,HUMAN_OBSERVATION,,,Sandro Bogdanović,Sandro Bogdanović,iNaturalist,Observations,301805358,50c9509d-22c7-4a22-a47d-8c48425ef4a7,CC_BY_NC_4_0,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND,Habitats,II
6133255715,Dactylorhiza cordigera (Fr.) Soó,Dactylorhiza majalis,Orchide a Foglie Larghe,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Dactylorhiza,SPECIES,2810926,2810155,NE,Not Evaluated,2012-06-05T12:32,2012,6,5,42.160988,20.970232,50,,,Shtërpcë / Štrpce,Ferizaj / Uroševac,HUMAN_OBSERVATION,,,F. Bemmerlein-Lux,L D2,iNaturalist,Observations,227957843,50c9509d-22c7-4a22-a47d-8c48425ef4a7,CC_BY_4_0,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND,Habitats,II
6133192733,"Zamenis longissimus (Laurenti, 1768)",Zamenis longissimus,Aesculapian Snake,Animalia,Chordata,Squamata,,Colubridae,Zamenis,SPECIES,2458538,2458538,LC,Least Concern,2012-05-28T16:33,2012,5,28,42.141999,20.810863,,,,Prizreni / Prizren,Prizren,HUMAN_OBSERVATION,,,F. Bemmerlein-Lux,F. Bemmerlein-Lux,iNaturalist,Observations,337076960,50c9509d-22c7-4a22-a47d-8c48425ef4a7,CC_BY_4_0,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND,Habitats,IV
6133181283,Dactylorhiza cordigera (Fr.) Soó,Dactylorhiza majalis,Orchide a Foglie Larghe,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Dactylorhiza,SPECIES,2810926,2810155,NE,Not Evaluated,2015-06-22T18:27,2015,6,22,42.165548,20.972989,122,,,Shtërpcë / Štrpce,Ferizaj / Uroševac,HUMAN_OBSERVATION,,,Dijana Dubrović,Dijana Dubrović,iNaturalist,Observations,307698776,50c9509d-22c7-4a22-a47d-8c48425ef4a7,CC_BY_NC_4_0,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND,Habitats,II
6131690045,"Rana temporaria Linnaeus, 1758",Rana temporaria,Common Frog,Animalia,Chordata,Amphibia,Anura,Ranidae,Rana,SPECIES,2426805,2426805,LC,Least Concern,2025-09-20T15:13,2025,9,20,42.617777,20.072494,122,,,Deçan / Dečani,Gjakovë / Đakovica,HUMAN_OBSERVATION,,,Finn Klessmann,Finn Klessmann,iNaturalist,Observations,329096745,50c9509d-22c7-4a22-a47d-8c48425ef4a7,CC_BY_NC_4_0,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND,Habitats,V
5935562661,"Romanogobio uranoscopus (Agassiz, 1828)",Romanogobio uranoscopus,Stone Gudgeon,Animalia,Chordata,,Cypriniformes,Cyprinidae,Romanogobio,SPECIES,2360759,2360759,LC,Least Concern,2023-08-30T12:54,2023,8,30,43.085112,20.80645,8,,,Leposaviq / Leposavić,Mitrovicë / Kosovska Mitrovica,HUMAN_OBSERVATION,,,Stamatis Zogaris,Stamatis Zogaris,iNaturalist,Observations,331445879,50c9509d-22c7-4a22-a47d-8c48425ef4a7,CC_BY_NC_4_0,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND,Habitats,II
5935504331,"Barbus balcanicus Kotlík, Tsigenopoulos, Ráb & Berrebi, 2002",Barbus balcanicus,Large-Spot Barbel,Animalia,Chordata,,Cypriniformes,Cyprinidae,Barbus,SPECIES,5206749,5206749,LC,Least Concern,2023-08-30T12:54,2023,8,30,43.085701,20.806347,15,,,Leposaviq / Leposavić,Mitrovicë / Kosovska Mitrovica,HUMAN_OBSERVATION,,,Stamatis Zogaris,Stamatis Zogaris,iNaturalist,Observations,331445880,50c9509d-22c7-4a22-a47d-8c48425ef4a7,CC_BY_NC_4_0,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND,Habitats,V
5920424979,"Testudo hermanni boettgeri Mojsisovics, 1889",Testudo hermanni,Hermann's Tortoise,Animalia,Chordata,Testudines,,Testudinidae,Testudo,SUBSPECIES,6156781,2441454,VU,Vulnerable,2016-07-09T10:33,2016,7,9,42.1874,21.360189,27692,,,Kaçanik / Kačanik,Ferizaj / Uroševac,HUMAN_OBSERVATION,,,hristovskis,hristovskis,iNaturalist,Observations,329436762,50c9509d-22c7-4a22-a47d-8c48425ef4a7,CC_BY_NC_4_0,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND,Habitats,II; IV
5920359399,"Testudo hermanni boettgeri Mojsisovics, 1889",Testudo hermanni,Hermann's Tortoise,Animalia,Chordata,Testudines,,Testudinidae,Testudo,SUBSPECIES,6156781,2441454,VU,Vulnerable,2022-03-27T12:29,2022,3,27,42.191917,21.218544,27692,,,Kaçanik / Kačanik,Ferizaj / Uroševac,HUMAN_OBSERVATION,,,hristovskis,hristovskis,iNaturalist,Observations,329541494,50c9509d-22c7-4a22-a47d-8c48425ef4a7,CC_BY_NC_4_0,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND,Habitats,II; IV
5903777036,Gentiana lutea subsp. symphyandra (Murb.) Hayek,Gentiana lutea,Gelber Enzian,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Gentianaceae,Gentiana,SUBSPECIES,7901407,3170040,NE,Not Evaluated,2023-07-27T13:58:51,2023,7,27,42.244312,20.914488,86,,,Shtërpcë / Štrpce,Ferizaj / Uroševac,HUMAN_OBSERVATION,,,Naim Berisha,Naim Berisha,iNaturalist,Observations,327891702,50c9509d-22c7-4a22-a47d-8c48425ef4a7,CC_BY_NC_4_0,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND,Habitats,V
5901010462,Anacamptis pyramidalis (L.) Rich.,Anacamptis pyramidalis,Orchis Pyramidal,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Anacamptis,SPECIES,2808330,2808330,NE,Not Evaluated,2024-06-05,2024,6,5,42.586106,21.548423,7071,727,,Kamenicë / Kosovska Kamenica,Gjilan / Gnjilane,HUMAN_OBSERVATION,,,Jules Domalain,0,HabiProt,,,137dab23-0589-4dc6-8e3d-5eb2849d88c0,CC_BY_NC_4_0,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES,Habitats,II
